sigla,ano,quesito,jurado,nota
MAN,2001,Bateria,J3,10
MAN,2001,Pen.,Pen.,0
MAN,2001,Enredo,J3,10
MOC,2001,Enredo,J2,10
MOC,2001,Pen.,Pen.,-3
MOC,2001,Bateria,J3,10
MOC,2001,Bateria,J2,10
MOC,2001,Bateria,J1,10
MOC,2001,Samba-Enredo,J3,10
MOC,2001,Samba-Enredo,J2,9.5
MOC,2001,Samba-Enredo,J1,9
MOC,2001,Harmonia,J3,9.5
MOC,2001,Harmonia,J2,9.5
MOC,2001,Harmonia,J1,9.5
MOC,2001,Evolução,J3,9.5
MOC,2001,Evolução,J2,10
MOC,2001,Evolução,J1,10
MOC,2001,Enredo,J3,10
MOC,2001,Enredo,J1,10
MOC,2001,Conjunto,J3,9.5
MOC,2001,Conjunto,J2,10
MOC,2001,Conjunto,J1,9
MOC,2001,Alegorias e Adereços,J3,10
MOC,2001,Alegorias e Adereços,J2,10
MOC,2001,Alegorias e Adereços,J1,9.5
MOC,2001,Fantasias,J3,9.5
MOC,2001,Fantasias,J2,9.5
MOC,2001,Fantasias,J1,9.5
MOC,2001,Comissão de Frente,J3,9.5
MOC,2001,Comissão de Frente,J2,9
MOC,2001,Comissão de Frente,J1,9
MOC,2001,Mestre-Sala e Porta-Bandeira,J3,9.5
MOC,2001,Mestre-Sala e Porta-Bandeira,J2,10
MOC,2001,Mestre-Sala e Porta-Bandeira,J1,10
POR,2001,Pen.,Pen.,0
POR,2001,Conjunto,J1,9
POR,2001,Conjunto,J2,9
POR,2001,Conjunto,J3,9
POR,2001,Enredo,J1,9.5
POR,2001,Enredo,J2,10
POR,2001,Enredo,J3,10
POR,2001,Evolução,J1,9.5
POR,2001,Evolução,J2,9
POR,2001,Evolução,J3,8
POR,2001,Harmonia,J1,8
POR,2001,Harmonia,J2,9
POR,2001,Harmonia,J3,9
POR,2001,Samba-Enredo,J1,10
POR,2001,Samba-Enredo,J2,9.5
POR,2001,Samba-Enredo,J3,9.5
POR,2001,Bateria,J1,9.5
POR,2001,Bateria,J2,10
POR,2001,Bateria,J3,9
POR,2001,Mestre-Sala e Porta-Bandeira,J1,8.5
POR,2001,Mestre-Sala e Porta-Bandeira,J2,9
POR,2001,Mestre-Sala e Porta-Bandeira,J3,9
POR,2001,Comissão de Frente,J1,10
POR,2001,Comissão de Frente,J2,10
POR,2001,Comissão de Frente,J3,10
POR,2001,Fantasias,J1,9
POR,2001,Fantasias,J2,9
POR,2001,Alegorias e Adereços,J3,10
POR,2001,Alegorias e Adereços,J2,9.5
POR,2001,Alegorias e Adereços,J1,10
POR,2001,Fantasias,J3,9
SAL,2001,Pen.,Pen.,0
SAL,2001,Mestre-Sala e Porta-Bandeira,J1,10
SAL,2001,Mestre-Sala e Porta-Bandeira,J2,10
SAL,2001,Mestre-Sala e Porta-Bandeira,J3,10
SAL,2001,Comissão de Frente,J1,10
SAL,2001,Comissão de Frente,J2,10
SAL,2001,Comissão de Frente,J3,10
SAL,2001,Fantasias,J1,10
SAL,2001,Fantasias,J2,10
SAL,2001,Fantasias,J3,9.5
SAL,2001,Alegorias e Adereços,J1,10
SAL,2001,Alegorias e Adereços,J2,10
SAL,2001,Alegorias e Adereços,J3,10
SAL,2001,Conjunto,J1,9.5
SAL,2001,Conjunto,J2,10
SAL,2001,Conjunto,J3,10
SAL,2001,Enredo,J1,10
SAL,2001,Enredo,J2,10
SAL,2001,Enredo,J3,10
SAL,2001,Evolução,J1,10
SAL,2001,Evolução,J2,10
SAL,2001,Evolução,J3,9.5
SAL,2001,Harmonia,J1,10
SAL,2001,Harmonia,J2,9.5
SAL,2001,Harmonia,J3,9
SAL,2001,Samba-Enredo,J1,10
SAL,2001,Samba-Enredo,J2,9.5
SAL,2001,Samba-Enredo,J3,10
SAL,2001,Bateria,J1,10
SAL,2001,Bateria,J2,10
SAL,2001,Bateria,J3,10
TIJ,2001,Samba-Enredo,J2,9
TIJ,2001,Comissão de Frente,J3,10
TIJ,2001,Pen.,Pen.,0
TIJ,2001,Fantasias,J1,9.5
TIJ,2001,Comissão de Frente,J2,10
TIJ,2001,Comissão de Frente,J1,10
TIJ,2001,Mestre-Sala e Porta-Bandeira,J3,9
TIJ,2001,Mestre-Sala e Porta-Bandeira,J2,9.5
TIJ,2001,Mestre-Sala e Porta-Bandeira,J1,10
TIJ,2001,Fantasias,J2,9
TIJ,2001,Fantasias,J3,8
TIJ,2001,Alegorias e Adereços,J1,9.5
TIJ,2001,Alegorias e Adereços,J2,10
TIJ,2001,Alegorias e Adereços,J3,9
TIJ,2001,Conjunto,J1,9
TIJ,2001,Conjunto,J2,9.5
TIJ,2001,Conjunto,J3,8.5
TIJ,2001,Enredo,J1,10
TIJ,2001,Enredo,J2,9
TIJ,2001,Enredo,J3,9
TIJ,2001,Evolução,J1,9.5
TIJ,2001,Evolução,J2,9
TIJ,2001,Evolução,J3,9
TIJ,2001,Harmonia,J1,9
TIJ,2001,Harmonia,J2,9
TIJ,2001,Harmonia,J3,9
TIJ,2001,Samba-Enredo,J1,9.5
TIJ,2001,Bateria,J3,10
TIJ,2001,Bateria,J2,10
TIJ,2001,Bateria,J1,10
TIJ,2001,Samba-Enredo,J3,9
TRD,2001,Conjunto,J1,9.5
TRD,2001,Bateria,J3,9
TRD,2001,Bateria,J2,9
TRD,2001,Bateria,J1,9.5
TRD,2001,Samba-Enredo,J3,10
TRD,2001,Samba-Enredo,J2,9.5
TRD,2001,Samba-Enredo,J1,9.5
TRD,2001,Harmonia,J3,9
TRD,2001,Harmonia,J2,10
TRD,2001,Harmonia,J1,10
TRD,2001,Evolução,J3,8.5
TRD,2001,Evolução,J2,9
TRD,2001,Evolução,J1,9.5
TRD,2001,Enredo,J3,9.5
TRD,2001,Enredo,J2,9.5
TRD,2001,Enredo,J1,10
TRD,2001,Conjunto,J3,10
TRD,2001,Conjunto,J2,9.5
TRD,2001,Pen.,Pen.,0
TRD,2001,Alegorias e Adereços,J3,9
TRD,2001,Alegorias e Adereços,J2,9.5
TRD,2001,Alegorias e Adereços,J1,10
TRD,2001,Fantasias,J3,10
TRD,2001,Fantasias,J2,9
TRD,2001,Fantasias,J1,10
TRD,2001,Comissão de Frente,J3,9.5
TRD,2001,Comissão de Frente,J2,10
TRD,2001,Comissão de Frente,J1,9.5
TRD,2001,Mestre-Sala e Porta-Bandeira,J3,10
TRD,2001,Mestre-Sala e Porta-Bandeira,J2,9.5
TRD,2001,Mestre-Sala e Porta-Bandeira,J1,9.5
TUI,2001,Enredo,J2,9
TUI,2001,Fantasias,J3,8
TUI,2001,Fantasias,J2,8
TUI,2001,Fantasias,J1,9
TUI,2001,Comissão de Frente,J3,8.5
TUI,2001,Evolução,J1,9
TUI,2001,Evolução,J2,8.5
TUI,2001,Comissão de Frente,J2,9
TUI,2001,Comissão de Frente,J1,8.5
TUI,2001,Mestre-Sala e Porta-Bandeira,J3,8.5
TUI,2001,Mestre-Sala e Porta-Bandeira,J2,9
TUI,2001,Mestre-Sala e Porta-Bandeira,J1,9.5
TUI,2001,Enredo,J3,8.5
TUI,2001,Enredo,J1,9
TUI,2001,Conjunto,J3,8.5
TUI,2001,Conjunto,J2,9.5
TUI,2001,Conjunto,J1,8
TUI,2001,Alegorias e Adereços,J3,8
TUI,2001,Alegorias e Adereços,J2,9
TUI,2001,Alegorias e Adereços,J1,9.5
TUI,2001,Evolução,J3,9
TUI,2001,Harmonia,J1,8
TUI,2001,Harmonia,J2,8
TUI,2001,Harmonia,J3,8
TUI,2001,Samba-Enredo,J1,9
TUI,2001,Samba-Enredo,J2,9
TUI,2001,Samba-Enredo,J3,10
TUI,2001,Bateria,J1,9.5
TUI,2001,Bateria,J2,9
TUI,2001,Bateria,J3,9
TUI,2001,Pen.,Pen.,-3
UNI,2001,Enredo,J3,9
UNI,2001,Enredo,J2,9
UNI,2001,Enredo,J1,8.5
UNI,2001,Conjunto,J3,9
UNI,2001,Conjunto,J2,10
UNI,2001,Conjunto,J1,9
UNI,2001,Alegorias e Adereços,J3,8
UNI,2001,Alegorias e Adereços,J2,9
UNI,2001,Mestre-Sala e Porta-Bandeira,J1,10
UNI,2001,Alegorias e Adereços,J1,8.5
UNI,2001,Fantasias,J3,8
UNI,2001,Fantasias,J2,8
UNI,2001,Bateria,J3,10
UNI,2001,Bateria,J2,10
UNI,2001,Bateria,J1,9.5
UNI,2001,Samba-Enredo,J3,10
UNI,2001,Samba-Enredo,J2,9.5
UNI,2001,Samba-Enredo,J1,10
UNI,2001,Harmonia,J3,8.5
UNI,2001,Harmonia,J2,9
UNI,2001,Harmonia,J1,9.5
UNI,2001,Fantasias,J1,9
UNI,2001,Pen.,Pen.,0
UNI,2001,Comissão de Frente,J3,9
UNI,2001,Comissão de Frente,J2,9.5
UNI,2001,Comissão de Frente,J1,9
UNI,2001,Mestre-Sala e Porta-Bandeira,J3,9
UNI,2001,Mestre-Sala e Porta-Bandeira,J2,9
UNI,2001,Evolução,J3,9
UNI,2001,Evolução,J2,9
UNI,2001,Evolução,J1,9.5
VIR,2001,Alegorias e Adereços,J3,9.5
VIR,2001,Fantasias,J1,10
VIR,2001,Comissão de Frente,J3,10
VIR,2001,Comissão de Frente,J2,10
VIR,2001,Comissão de Frente,J1,10
VIR,2001,Mestre-Sala e Porta-Bandeira,J3,10
VIR,2001,Mestre-Sala e Porta-Bandeira,J2,10
VIR,2001,Mestre-Sala e Porta-Bandeira,J1,10
VIR,2001,Alegorias e Adereços,J2,9.5
VIR,2001,Alegorias e Adereços,J1,10
VIR,2001,Fantasias,J3,9.5
VIR,2001,Fantasias,J2,10
VIR,2001,Pen.,Pen.,0
VIR,2001,Bateria,J3,10
VIR,2001,Bateria,J2,10
VIR,2001,Bateria,J1,10
VIR,2001,Samba-Enredo,J3,10
VIR,2001,Samba-Enredo,J2,10
VIR,2001,Samba-Enredo,J1,10
VIR,2001,Harmonia,J3,9.5
VIR,2001,Harmonia,J2,9.5
VIR,2001,Harmonia,J1,9.5
VIR,2001,Evolução,J3,10
VIR,2001,Evolução,J2,9
VIR,2001,Evolução,J1,10
VIR,2001,Enredo,J3,9
VIR,2001,Enredo,J2,10
VIR,2001,Enredo,J1,10
VIR,2001,Conjunto,J3,9.5
VIR,2001,Conjunto,J2,9.5
VIR,2001,Conjunto,J1,9
BJF,2002,Evolução,J4,10
BJF,2002,Mestre-Sala e Porta-Bandeira,J1,10
BJF,2002,Mestre-Sala e Porta-Bandeira,J2,10
BJF,2002,Mestre-Sala e Porta-Bandeira,J3,10
BJF,2002,Mestre-Sala e Porta-Bandeira,J4,10
BJF,2002,Comissão de Frente,J1,10
BJF,2002,Comissão de Frente,J2,10
BJF,2002,Comissão de Frente,J3,10
BJF,2002,Comissão de Frente,J4,10
BJF,2002,Fantasias,J1,9.9
BJF,2002,Fantasias,J2,10
BJF,2002,Fantasias,J3,10
BJF,2002,Fantasias,J4,10
BJF,2002,Alegorias e Adereços,J1,9.5
BJF,2002,Alegorias e Adereços,J2,10
BJF,2002,Alegorias e Adereços,J3,10
BJF,2002,Alegorias e Adereços,J4,10
BJF,2002,Conjunto,J1,10
BJF,2002,Conjunto,J2,10
BJF,2002,Conjunto,J3,10
BJF,2002,Conjunto,J4,10
BJF,2002,Enredo,J1,10
BJF,2002,Enredo,J2,10
BJF,2002,Enredo,J3,10
BJF,2002,Enredo,J4,10
BJF,2002,Evolução,J1,10
BJF,2002,Evolução,J2,10
BJF,2002,Evolução,J3,10
BJF,2002,Harmonia,J1,10
BJF,2002,Harmonia,J2,10
BJF,2002,Harmonia,J3,10
BJF,2002,Harmonia,J4,10
BJF,2002,Samba-Enredo,J1,10
BJF,2002,Samba-Enredo,J2,10
BJF,2002,Samba-Enredo,J3,10
BJF,2002,Samba-Enredo,J4,10
BJF,2002,Bateria,J1,10
BJF,2002,Bateria,J2,10
BJF,2002,Bateria,J3,10
BJF,2002,Bateria,J4,10
BJF,2002,Pen.,Pen.,0
CAP,2002,Samba-Enredo,J4,9.6
CAP,2002,Pen.,Pen.,0
CAP,2002,Harmonia,J1,9.5
CAP,2002,Evolução,J4,9.2
CAP,2002,Samba-Enredo,J3,8.5
CAP,2002,Evolução,J3,9.7
CAP,2002,Evolução,J2,9.7
CAP,2002,Evolução,J1,8.5
CAP,2002,Samba-Enredo,J2,9
CAP,2002,Samba-Enredo,J1,10
CAP,2002,Harmonia,J4,8.1
CAP,2002,Harmonia,J3,8.2
CAP,2002,Harmonia,J2,9.5
CAP,2002,Enredo,J4,9.4
CAP,2002,Enredo,J3,9.2
CAP,2002,Enredo,J2,9.6
CAP,2002,Mestre-Sala e Porta-Bandeira,J1,10
CAP,2002,Mestre-Sala e Porta-Bandeira,J2,9.3
CAP,2002,Mestre-Sala e Porta-Bandeira,J3,9.7
CAP,2002,Mestre-Sala e Porta-Bandeira,J4,9.5
CAP,2002,Comissão de Frente,J1,9
CAP,2002,Enredo,J1,9.6
CAP,2002,Conjunto,J4,9
CAP,2002,Conjunto,J3,9.3
CAP,2002,Conjunto,J2,9.2
CAP,2002,Conjunto,J1,8.6
CAP,2002,Comissão de Frente,J4,9.4
CAP,2002,Fantasias,J1,9.3
CAP,2002,Fantasias,J2,9.4
CAP,2002,Fantasias,J3,9.1
CAP,2002,Fantasias,J4,9.3
CAP,2002,Alegorias e Adereços,J1,8
CAP,2002,Alegorias e Adereços,J2,9
CAP,2002,Alegorias e Adereços,J3,8.8
CAP,2002,Alegorias e Adereços,J4,9.4
CAP,2002,Comissão de Frente,J2,9.5
CAP,2002,Comissão de Frente,J3,9.7
CAP,2002,Bateria,J1,9.3
CAP,2002,Bateria,J2,8.7
CAP,2002,Bateria,J3,9
CAP,2002,Bateria,J4,9.6
GRA,2002,Harmonia,J1,10
GRA,2002,Comissão de Frente,J3,9.5
GRA,2002,Comissão de Frente,J4,9.5
GRA,2002,Fantasias,J1,10
GRA,2002,Fantasias,J2,10
GRA,2002,Fantasias,J3,10
GRA,2002,Samba-Enredo,J3,9.5
GRA,2002,Samba-Enredo,J4,9.7
GRA,2002,Bateria,J1,10
GRA,2002,Bateria,J2,10
GRA,2002,Bateria,J3,9.7
GRA,2002,Bateria,J4,10
GRA,2002,Mestre-Sala e Porta-Bandeira,J1,9.8
GRA,2002,Mestre-Sala e Porta-Bandeira,J2,10
GRA,2002,Mestre-Sala e Porta-Bandeira,J3,9.8
GRA,2002,Pen.,Pen.,0
GRA,2002,Evolução,J3,9.8
GRA,2002,Evolução,J2,10
GRA,2002,Mestre-Sala e Porta-Bandeira,J4,9.7
GRA,2002,Comissão de Frente,J1,9.5
GRA,2002,Comissão de Frente,J2,9.8
GRA,2002,Samba-Enredo,J2,9.6
GRA,2002,Samba-Enredo,J1,9.8
GRA,2002,Harmonia,J4,9.5
GRA,2002,Harmonia,J3,9.4
GRA,2002,Harmonia,J2,9.4
GRA,2002,Evolução,J1,9.6
GRA,2002,Enredo,J4,10
GRA,2002,Enredo,J3,10
GRA,2002,Enredo,J2,9.8
GRA,2002,Enredo,J1,10
GRA,2002,Conjunto,J4,9.6
GRA,2002,Conjunto,J3,10
GRA,2002,Conjunto,J2,9.8
GRA,2002,Conjunto,J1,9.7
GRA,2002,Alegorias e Adereços,J4,10
GRA,2002,Alegorias e Adereços,J3,10
GRA,2002,Alegorias e Adereços,J2,9.9
GRA,2002,Alegorias e Adereços,J1,8.9
GRA,2002,Fantasias,J4,10
GRA,2002,Evolução,J4,9.7
IMP,2002,Evolução,J1,9.5
IMP,2002,Enredo,J3,9.8
IMP,2002,Enredo,J2,10
IMP,2002,Enredo,J1,9.6
IMP,2002,Conjunto,J4,9.5
IMP,2002,Conjunto,J3,10
IMP,2002,Conjunto,J2,10
IMP,2002,Conjunto,J1,9.7
IMP,2002,Alegorias e Adereços,J4,9.6
IMP,2002,Alegorias e Adereços,J3,9.7
IMP,2002,Alegorias e Adereços,J2,9.8
IMP,2002,Alegorias e Adereços,J1,9.7
IMP,2002,Pen.,Pen.,0
IMP,2002,Bateria,J4,10
IMP,2002,Bateria,J3,10
IMP,2002,Bateria,J2,10
IMP,2002,Bateria,J1,10
IMP,2002,Samba-Enredo,J4,10
IMP,2002,Samba-Enredo,J3,10
IMP,2002,Samba-Enredo,J2,10
IMP,2002,Samba-Enredo,J1,10
IMP,2002,Mestre-Sala e Porta-Bandeira,J1,10
IMP,2002,Mestre-Sala e Porta-Bandeira,J2,10
IMP,2002,Mestre-Sala e Porta-Bandeira,J3,9.7
IMP,2002,Mestre-Sala e Porta-Bandeira,J4,9.8
IMP,2002,Comissão de Frente,J1,10
IMP,2002,Comissão de Frente,J2,10
IMP,2002,Comissão de Frente,J3,10
IMP,2002,Comissão de Frente,J4,10
IMP,2002,Evolução,J2,10
IMP,2002,Evolução,J3,9.9
IMP,2002,Evolução,J4,9.9
IMP,2002,Harmonia,J1,10
IMP,2002,Harmonia,J2,10
IMP,2002,Harmonia,J3,10
IMP,2002,Harmonia,J4,10
IMP,2002,Fantasias,J1,10
IMP,2002,Fantasias,J2,10
IMP,2002,Fantasias,J3,10
IMP,2002,Fantasias,J4,10
IMP,2002,Enredo,J4,9.9
ISR,2002,Alegorias e Adereços,J1,9.3
ISR,2002,Mestre-Sala e Porta-Bandeira,J1,9.7
ISR,2002,Mestre-Sala e Porta-Bandeira,J2,9.8
ISR,2002,Mestre-Sala e Porta-Bandeira,J3,10
ISR,2002,Mestre-Sala e Porta-Bandeira,J4,10
ISR,2002,Comissão de Frente,J1,9.9
ISR,2002,Comissão de Frente,J2,10
ISR,2002,Comissão de Frente,J3,9.9
ISR,2002,Comissão de Frente,J4,9.8
ISR,2002,Fantasias,J1,9.5
ISR,2002,Fantasias,J2,9.8
ISR,2002,Fantasias,J3,9.5
ISR,2002,Fantasias,J4,9.7
ISR,2002,Alegorias e Adereços,J2,9.2
ISR,2002,Alegorias e Adereços,J3,9.3
ISR,2002,Alegorias e Adereços,J4,9.8
ISR,2002,Conjunto,J1,9.6
ISR,2002,Conjunto,J2,9.1
ISR,2002,Conjunto,J3,9.4
ISR,2002,Conjunto,J4,9.5
ISR,2002,Enredo,J1,10
ISR,2002,Samba-Enredo,J3,9.8
ISR,2002,Samba-Enredo,J2,9.3
ISR,2002,Samba-Enredo,J1,9.9
ISR,2002,Harmonia,J4,8
ISR,2002,Harmonia,J3,8.1
ISR,2002,Harmonia,J2,9.6
ISR,2002,Harmonia,J1,9.6
ISR,2002,Evolução,J4,9.6
ISR,2002,Evolução,J3,10
ISR,2002,Evolução,J2,10
ISR,2002,Evolução,J1,10
ISR,2002,Enredo,J4,10
ISR,2002,Enredo,J3,9.4
ISR,2002,Enredo,J2,9.5
ISR,2002,Pen.,Pen.,0
ISR,2002,Bateria,J4,9.8
ISR,2002,Bateria,J3,10
ISR,2002,Bateria,J2,9.9
ISR,2002,Bateria,J1,9.6
ISR,2002,Samba-Enredo,J4,9.8
MAN,2002,Alegorias e Adereços,J2,10
MAN,2002,Alegorias e Adereços,J3,9.7
MAN,2002,Alegorias e Adereços,J4,10
MAN,2002,Comissão de Frente,J2,10
MAN,2002,Comissão de Frente,J3,10
MAN,2002,Comissão de Frente,J4,10
MAN,2002,Fantasias,J1,10
MAN,2002,Fantasias,J2,10
MAN,2002,Fantasias,J3,10
MAN,2002,Fantasias,J4,10
MAN,2002,Mestre-Sala e Porta-Bandeira,J4,10
MAN,2002,Mestre-Sala e Porta-Bandeira,J1,10
MAN,2002,Mestre-Sala e Porta-Bandeira,J2,10
MAN,2002,Mestre-Sala e Porta-Bandeira,J3,10
MAN,2002,Evolução,J2,10
MAN,2002,Evolução,J1,10
MAN,2002,Enredo,J4,10
MAN,2002,Enredo,J3,10
MAN,2002,Samba-Enredo,J1,10
MAN,2002,Harmonia,J4,10
MAN,2002,Comissão de Frente,J1,10
MAN,2002,Harmonia,J3,10
MAN,2002,Harmonia,J2,10
MAN,2002,Harmonia,J1,10
MAN,2002,Evolução,J4,9.9
MAN,2002,Evolução,J3,10
MAN,2002,Enredo,J2,10
MAN,2002,Enredo,J1,10
MAN,2002,Conjunto,J4,10
MAN,2002,Conjunto,J3,10
MAN,2002,Conjunto,J2,10
MAN,2002,Conjunto,J1,10
MAN,2002,Pen.,Pen.,0
MAN,2002,Bateria,J4,9.9
MAN,2002,Bateria,J3,10
MAN,2002,Bateria,J2,10
MAN,2002,Bateria,J1,10
MAN,2002,Samba-Enredo,J4,10
MAN,2002,Samba-Enredo,J3,10
MAN,2002,Samba-Enredo,J2,10
MAN,2002,Alegorias e Adereços,J1,10
MOC,2002,Evolução,J1,9.7
MOC,2002,Mestre-Sala e Porta-Bandeira,J1,10
MOC,2002,Mestre-Sala e Porta-Bandeira,J2,9.8
MOC,2002,Mestre-Sala e Porta-Bandeira,J3,9.7
MOC,2002,Mestre-Sala e Porta-Bandeira,J4,9.6
MOC,2002,Comissão de Frente,J1,9.7
MOC,2002,Comissão de Frente,J2,10
MOC,2002,Comissão de Frente,J3,9.9
MOC,2002,Comissão de Frente,J4,9.8
MOC,2002,Fantasias,J1,10
MOC,2002,Fantasias,J2,10
MOC,2002,Fantasias,J3,10
MOC,2002,Fantasias,J4,9.8
MOC,2002,Alegorias e Adereços,J1,10
MOC,2002,Alegorias e Adereços,J2,9.8
MOC,2002,Alegorias e Adereços,J3,10
MOC,2002,Alegorias e Adereços,J4,10
MOC,2002,Conjunto,J1,9.9
MOC,2002,Conjunto,J2,10
MOC,2002,Conjunto,J3,10
MOC,2002,Conjunto,J4,9.8
MOC,2002,Enredo,J1,9.8
MOC,2002,Enredo,J2,10
MOC,2002,Enredo,J3,10
MOC,2002,Enredo,J4,9.4
MOC,2002,Evolução,J2,10
MOC,2002,Evolução,J3,10
MOC,2002,Evolução,J4,9.7
MOC,2002,Harmonia,J1,10
MOC,2002,Harmonia,J2,10
MOC,2002,Harmonia,J3,9.3
MOC,2002,Harmonia,J4,9.4
MOC,2002,Samba-Enredo,J1,10
MOC,2002,Samba-Enredo,J2,10
MOC,2002,Samba-Enredo,J3,10
MOC,2002,Samba-Enredo,J4,9.9
MOC,2002,Bateria,J1,10
MOC,2002,Bateria,J2,10
MOC,2002,Bateria,J3,10
MOC,2002,Bateria,J4,10
MOC,2002,Pen.,Pen.,0
POR,2002,Comissão de Frente,J3,10
POR,2002,Comissão de Frente,J2,10
POR,2002,Comissão de Frente,J1,10
POR,2002,Comissão de Frente,J4,9.5
POR,2002,Fantasias,J1,9.7
POR,2002,Mestre-Sala e Porta-Bandeira,J4,9.7
POR,2002,Mestre-Sala e Porta-Bandeira,J3,9.8
POR,2002,Mestre-Sala e Porta-Bandeira,J2,9.8
POR,2002,Mestre-Sala e Porta-Bandeira,J1,9.8
POR,2002,Fantasias,J2,10
POR,2002,Fantasias,J3,10
POR,2002,Fantasias,J4,9.8
POR,2002,Alegorias e Adereços,J1,9.7
POR,2002,Alegorias e Adereços,J2,9.4
POR,2002,Alegorias e Adereços,J3,9.7
POR,2002,Samba-Enredo,J1,10
POR,2002,Harmonia,J4,8
POR,2002,Harmonia,J3,8.1
POR,2002,Harmonia,J2,10
POR,2002,Harmonia,J1,10
POR,2002,Evolução,J4,9.5
POR,2002,Evolução,J3,9.9
POR,2002,Conjunto,J3,10
POR,2002,Conjunto,J2,9.6
POR,2002,Evolução,J2,10
POR,2002,Evolução,J1,9.8
POR,2002,Enredo,J4,9.4
POR,2002,Enredo,J3,10
POR,2002,Enredo,J2,9.6
POR,2002,Enredo,J1,9.9
POR,2002,Conjunto,J4,9.6
POR,2002,Conjunto,J1,10
POR,2002,Alegorias e Adereços,J4,10
POR,2002,Samba-Enredo,J2,9.8
POR,2002,Samba-Enredo,J3,9.5
POR,2002,Samba-Enredo,J4,9.7
POR,2002,Bateria,J1,10
POR,2002,Bateria,J2,9.8
POR,2002,Bateria,J3,10
POR,2002,Bateria,J4,9.8
POR,2002,Pen.,Pen.,0
PPE,2002,Conjunto,J3,9.6
PPE,2002,Conjunto,J4,9.6
PPE,2002,Enredo,J1,9.3
PPE,2002,Enredo,J2,9.3
PPE,2002,Enredo,J3,9.6
PPE,2002,Enredo,J4,9.4
PPE,2002,Evolução,J1,9
PPE,2002,Evolução,J2,10
PPE,2002,Evolução,J3,9.9
PPE,2002,Evolução,J4,9.4
PPE,2002,Harmonia,J1,9.8
PPE,2002,Harmonia,J2,9.9
PPE,2002,Harmonia,J3,8.2
PPE,2002,Harmonia,J4,8.4
PPE,2002,Samba-Enredo,J2,9.4
PPE,2002,Samba-Enredo,J3,9.5
PPE,2002,Samba-Enredo,J4,9.7
PPE,2002,Bateria,J1,9.6
PPE,2002,Bateria,J2,9.7
PPE,2002,Bateria,J3,10
PPE,2002,Bateria,J4,10
PPE,2002,Pen.,Pen.,0
PPE,2002,Samba-Enredo,J1,9.8
PPE,2002,Mestre-Sala e Porta-Bandeira,J1,9.6
PPE,2002,Mestre-Sala e Porta-Bandeira,J2,9.5
PPE,2002,Mestre-Sala e Porta-Bandeira,J3,9.7
PPE,2002,Mestre-Sala e Porta-Bandeira,J4,9.7
PPE,2002,Comissão de Frente,J1,9.8
PPE,2002,Comissão de Frente,J2,9.7
PPE,2002,Comissão de Frente,J3,9.9
PPE,2002,Comissão de Frente,J4,9.5
PPE,2002,Fantasias,J1,9.4
PPE,2002,Fantasias,J2,10
PPE,2002,Fantasias,J3,9.5
PPE,2002,Fantasias,J4,9.5
PPE,2002,Alegorias e Adereços,J1,9.3
PPE,2002,Alegorias e Adereços,J2,8.5
PPE,2002,Alegorias e Adereços,J3,9
PPE,2002,Alegorias e Adereços,J4,9.4
PPE,2002,Conjunto,J1,8.5
PPE,2002,Conjunto,J2,9.3
SAL,2002,Fantasias,J1,9.9
SAL,2002,Fantasias,J2,9.8
SAL,2002,Fantasias,J3,10
SAL,2002,Fantasias,J4,9.8
SAL,2002,Alegorias e Adereços,J1,9.2
SAL,2002,Alegorias e Adereços,J2,9.7
SAL,2002,Alegorias e Adereços,J3,9.7
SAL,2002,Alegorias e Adereços,J4,9.8
SAL,2002,Conjunto,J1,9.8
SAL,2002,Conjunto,J2,10
SAL,2002,Conjunto,J3,10
SAL,2002,Conjunto,J4,9.8
SAL,2002,Enredo,J1,9.8
SAL,2002,Enredo,J2,10
SAL,2002,Enredo,J3,9.7
SAL,2002,Enredo,J4,9.7
SAL,2002,Evolução,J1,10
SAL,2002,Bateria,J1,9.8
SAL,2002,Samba-Enredo,J4,10
SAL,2002,Samba-Enredo,J3,10
SAL,2002,Samba-Enredo,J2,10
SAL,2002,Pen.,Pen.,0
SAL,2002,Bateria,J4,9.9
SAL,2002,Bateria,J3,10
SAL,2002,Samba-Enredo,J1,10
SAL,2002,Harmonia,J4,9.3
SAL,2002,Harmonia,J3,9.4
SAL,2002,Harmonia,J2,9.7
SAL,2002,Harmonia,J1,10
SAL,2002,Evolução,J4,10
SAL,2002,Evolução,J3,9.9
SAL,2002,Evolução,J2,10
SAL,2002,Bateria,J2,10
SAL,2002,Mestre-Sala e Porta-Bandeira,J1,9.2
SAL,2002,Mestre-Sala e Porta-Bandeira,J2,10
SAL,2002,Mestre-Sala e Porta-Bandeira,J3,10
SAL,2002,Mestre-Sala e Porta-Bandeira,J4,10
SAL,2002,Comissão de Frente,J1,9.5
SAL,2002,Comissão de Frente,J2,9.8
SAL,2002,Comissão de Frente,J3,9.9
SAL,2002,Comissão de Frente,J4,9.8
SCL,2002,Alegorias e Adereços,J1,7.8
SCL,2002,Harmonia,J4,8.4
SCL,2002,Harmonia,J3,8.3
SCL,2002,Harmonia,J2,9.3
SCL,2002,Harmonia,J1,9.2
SCL,2002,Evolução,J4,8.7
SCL,2002,Evolução,J3,9.6
SCL,2002,Evolução,J2,9
SCL,2002,Evolução,J1,7.5
SCL,2002,Enredo,J4,8.9
